countryName	1990.0	1990.25	1990.5	1990.75	1991.0	1991.25	1991.5	1991.75	1992.0	1992.25	1992.5	1992.75	1993.0	1993.25	1993.5	1993.75	1994.0	1994.25	1994.5	1994.75	1995.0	1995.25	1995.5	1995.75	1996.0	1996.25	1996.5	1996.75	1997.0	1997.25	1997.5	1997.75	1998.0	1998.25	1998.5	1998.75	1999.0	1999.25	1999.5	1999.75	2000.0	2000.25	2000.5	2000.75	2001.0	2001.25	2001.5	2001.75	2002.0	2002.25	2002.5	2002.75	2003.0	2003.25	2003.5	2003.75	2004.0	2004.25	2004.5	2004.75	2005.0	2005.25	2005.5	2005.75	2006.0	2006.25	2006.5	2006.75	2007.0	2007.25	2007.5	2007.75	2008.0	2008.25	2008.5	2008.75	2009.0	2009.25	2009.5	2009.75	2010.0	2010.25	2010.5	2010.75	2011.0	2011.25	2011.5	2011.75	2012.0	
Panama	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.00190922475	-0.0038184495	-0.00572767425	0.007636899	-0.019758434999999998	-0.031879971	-0.044001506999999995	0.056123043	-0.09709191375	-0.1380607845	-0.17902965525	0.219998526	-0.29976527975	-0.37953203350000003	-0.45929878725000006	0.539065541	-1.0919611735	-1.644856806	-2.1977524385000002	2.750648071	-3.0222021805	-3.29375629	-3.5653103995000004	3.836864509	-4.516347501	-5.195830493	-5.8753134849999995	6.554796477	-6.73319732725	-6.9115981775	-7.08999902775	7.268399878	-7.580819362250001	-7.8932388465	-8.20565833075	8.518077815	-8.8854143805	-9.252750946	-9.6200875115	9.987424077	-10.27578369275	-10.5641433085	-10.85250292425	11.14086254	-11.226649225000001	-11.312435910000001	-11.398222595	11.48400928	-12.9503985025	-14.416787725	-15.8831769475	17.34956617	-18.5846746275	-19.819783085	-21.054891542500002	22.29	-25.1725	-28.055	-30.9375	33.82	-35.135	-36.449999999999996	-37.765	39.08	-39.335	-39.59	-39.845	40.1	-40.75	-41.4	-42.05	42.7	-43.324975	-43.94995	-44.574925	45.1999	
Argentina	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.001496437	-0.0022446555	0.002992874	-0.009626421750000001	-0.016259969500000002	-0.022893517250000002	0.029527065	-0.0330717865	-0.036616508	-0.0401612295	0.043705951	-0.0543487335	-0.064991516	-0.0756342985	0.086277081	-0.10019648675000001	-0.1141158925	-0.12803529824999998	0.141954704	-0.1765509985	-0.21114729299999999	-0.24574358749999997	0.280339882	-0.41794658149999997	-0.555553281	-0.6931599804999999	0.83076668	-1.444195499	-2.0576243180000002	-2.6710531370000004	3.284481956	-4.2230322385	-5.161582521	-6.100132803499999	7.038683086	-7.72421413575	-8.4097451855	-9.095276235250001	9.780807285	-10.05613655875	-10.3314658325	-10.60679510625	10.88212438	-11.1400174225	-11.397910464999999	-11.6558035075	11.91369655	-12.944443439999999	-13.975190329999998	-15.00593722	16.03668411	-16.457658925	-16.87863374	-17.299608555	17.72058337	-18.5222380525	-19.323892735	-20.1255474175	20.9272021	-22.18205981	-23.436917519999998	-24.691775229999998	25.94663294	-26.488130575	-27.02962821	-27.571125844999997	28.11262348	-29.58446761	-31.05631174	-32.52815587	34.0	-36.75	-39.5	-42.25	45.0	-46.5	-48.0	-49.5	51.0	-52.2	-53.4	-54.599999999999994	55.8	
Seychelles	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.1628685715	-0.325737143	-0.4886057145	0.651474286	-0.809344697	-0.967215108	-1.125085519	1.28295593	-1.593761326	-1.904566722	-2.215372118	2.526177514	-3.45189683625	-4.3776161585	-5.30333548075	6.229054803	-6.520698398	-6.812341993	-7.1039855880000005	7.395629183	-8.300497619749999	-9.205366056499999	-10.11023449325	11.01510293	-11.837369905	-12.659636879999999	-13.481903854999999	14.30417083	-14.3762542025	-14.448337575	-14.5204209475	14.59250432	-17.012413045	-19.432321769999998	-21.852230495	24.27213922	-24.5574214525	-24.842703685	-25.1279859175	25.41326815	-27.797943905	-30.18261966	-32.567295415000004	34.95197117	-35.8089783775	-36.665985585	-37.522992792500006	38.38	-38.895	-39.410000000000004	-39.925	40.44	-40.51	-40.58	-40.65	-40.72	-40.79	-40.86	-40.93	41.0	-41.541001115	-42.08200223	-42.623003345	43.16400446	-44.142003345	-45.12000223	-46.098001115	47.076	
Belize	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.011349295	-0.02269859	-0.034047885	0.04539718	-0.25474971674999997	-0.46410225349999995	-0.67345479025	0.882807327	-0.98425107075	-1.0856948145	-1.18713855825	1.288582302	-1.48931582425	-1.6900493465	-1.89078286875	2.091516391	-2.5878224342499996	-3.0841284774999997	-3.58043452075	4.076740564	-4.548514248749999	-5.0202879335	-5.49206161825	5.963835303	-5.928887291875	-5.89393928075	-5.858991269624999	-5.8240432585	-5.789095247375	-5.75414723625	-5.719199225124999	5.684251214	-5.6979219226249995	-5.711592631249999	-5.725263339874999	-5.738934048499999	-5.752604757124999	-5.76627546575	-5.7799461743750005	5.793616883	-6.6477848125	-7.501952742	-8.356120671500001	9.210288601	-9.50813598575	-9.8059833705	-10.10383075525	10.40167814	-10.516258604999999	-10.630839069999999	-10.745419535	10.86	-10.9725	-11.085	-11.197500000000002	11.31	-11.415000000000001	-11.520000000000001	-11.625	11.73	-12.2975	-12.865	-13.432500000000001	14.0	-15.175	-16.35	-17.525	18.7	-20.275	-21.849999999999998	-23.424999999999997	25.0	
Zambia	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.00169402625	-0.0033880525	-0.00508207875	0.006776105	-0.0072779845	-0.007779864	-0.008281743500000001	0.008783623	-0.008855011250000001	-0.008926399500000001	-0.00899778775	0.009069176	-0.0091342965	-0.009199417	-0.0092645375	0.009329658	-0.01455378925	-0.019777920499999997	-0.025002051749999997	0.030226183	-0.05943293025	-0.0886396775	-0.11784642475000001	0.147053172	-0.15805778975	-0.1690624075	-0.18006702525	0.191071643	-0.20158612125	-0.2121005995	-0.22261507775	0.233129556	-0.29428489375	-0.3554402315	-0.41659556924999996	0.477750907	-0.60343394	-0.729116973	-0.8548000060000001	0.980483039	-1.23874966225	-1.4970162855	-1.75528290875	2.013549532	-2.22310021425	-2.4326508965	-2.64220157875	2.851752261	-3.1787925442500002	-3.5058328275000004	-3.8328731107500005	4.159913394	-4.3374350455	-4.514956697000001	-4.6924783485	4.87	-5.04	-5.21	-5.38	5.55	-5.74	-5.93	-6.119999999999999	6.31	-7.2325	-8.155	-9.0775	10.0	-10.375	-10.75	-11.125	11.5	-11.992049999999999	-12.4841	-12.97615	13.4682	
Bahrain	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.086551461	-0.173102922	-0.259654383	0.346205844	-0.47046793774999995	-0.5947300314999999	-0.71899212525	0.843254219	-1.04401546475	-1.2447767105	-1.44553795625	1.646299202	-2.03927493925	-2.4322506765	-2.82522641375	3.218202151	-3.59374114275	-3.9692801345	-4.34481912625	4.720358118	-5.078701725	-5.437045332	-5.795388939	6.153732546	-8.374957972	-10.596183398	-12.817408824000001	15.03863425	-15.79165591	-16.54467757	-17.29769923	18.05072089	-18.926776915	-19.802832940000002	-20.678888965	21.55494499	-21.53087887	-21.506812749999998	-21.48274663	21.45868051	-21.419943760000002	-21.38120701	-21.34247026	21.30373351	-23.038788240000002	-24.77384297	-26.5088977	28.24395243	-29.410464322499998	-30.576976215	-31.7434881075	32.91	-37.67	-42.43	-47.19	51.95	-52.212500000000006	-52.475	-52.7375	53.0	-53.5	-54.0	-54.5	55.0	-60.5	-66.0	-71.5	77.0	-79.75	-82.5	-85.25	88.0	
Congo	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.00176343	-0.0026451450000000002	0.00352686	-0.003512421	-0.003497982	-0.0034835430000000004	0.003469104	-0.00345561375	-0.0034421235000000002	-0.0034286332500000002	0.003415143	-0.0067591195	-0.010103095999999999	-0.013447072499999999	0.016791049	-0.01918196975	-0.0215728905	-0.02396381125	0.026354732	-0.027821952999999996	-0.029289173999999998	-0.030756395	0.032223616	-0.06348009125	-0.09473656650000001	-0.12599304175	0.157249517	-0.2329406845	-0.308631852	-0.38432301950000003	0.460014187	-0.6143868727499999	-0.7687595584999999	-0.9231322442499998	1.07750493	-1.1739837124999999	-1.2704624949999999	-1.3669412775	1.46342006	-1.59956256475	-1.7357050695	-1.8718475742499998	2.007990079	-2.1959186527499996	-2.3838472265	-2.57177580025	2.759704374	-3.14165575625	-3.5236071385	-3.90555852075	4.287509903	-4.34063242725	-4.3937549515	-4.44687747575	4.5	-4.625	-4.75	-4.875	5.0	-5.15	-5.3	-5.449999999999999	5.6	-5.726673756	-5.853347512	-5.980021268	6.106695024	
Guinea-Bissau	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.00409726575	-0.0081945315	-0.01229179725	0.016389063	-0.0183069025	-0.020224742	-0.0221425815	0.024060421	-0.04747092775	-0.0708814345	-0.09429194125000001	0.117702448	-0.14580262875	-0.1739028095	-0.20200299025000001	0.230103171	-0.2474696645	-0.264836158	-0.2822026515	0.299569145	-0.48042516725	-0.6612811895	-0.8421372117500001	1.022993234	-1.105794295	-1.188595356	-1.271396417	1.354197478	-1.46768365925	-1.5811698405	-1.6946560217500002	1.808142203	-1.83144798125	-1.8547537594999999	-1.87805953775	1.901365316	-1.94032316325	-1.9792810105	-2.01823885775	2.057196705	-2.094473088	-2.131749471	-2.169025854	2.206302237	-2.2434488555	-2.280595474	-2.3177420925	2.354888711	-2.34198668125	-2.3290846515	-2.3161826217500003	2.303280592	-2.339960444	-2.376640296	-2.4133201480000004	2.45	-2.5055	-2.561	-2.6165000000000003	2.672	-2.72749765525	-2.7829953105	-2.83849296575	2.893990621	
Namibia	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.00154301275	-0.0030860255	-0.00462903825	0.006172051	-0.0068870745	-0.007602098	-0.0083171215	0.009032145	-0.0214617785	-0.033891412	-0.046321045500000005	0.058750679	-0.1157492825	-0.172747886	-0.22974648949999998	0.286745093	-0.29911324675	-0.3114814005	-0.32384955425	0.336217708	-0.6633481677499999	-0.9904786274999999	-1.31760908725	1.644739547	-1.83779952075	-2.0308594945	-2.22391946825	2.416979442	-2.47115952375	-2.5253396055	-2.5795196872500004	2.633699769	-2.81523479825	-2.9967698275	-3.17830485675	3.359839886	-3.47105881825	-3.5822777505	-3.69349668275	3.804715615	-3.85604837225	-3.9073811295	-3.95871388675	4.010046644	-4.10725264475	-4.2044586455	-4.30166464625	4.398870647	-4.50805567975	-4.6172407125	-4.72642574525	4.835610778	-4.9589590265000005	-5.082307275000001	-5.205655523500001	5.329003772	-5.621752829	-5.914501886	-6.207250943	6.5	-7.775	-9.05	-10.325	11.6	-11.7	-11.799999999999999	-11.899999999999999	12.0	-12.23535	-12.4707	-12.706050000000001	12.9414	
Comoros	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0094677425	-0.018935485	-0.028403227499999996	0.03787097	-0.0654439685	-0.093016967	-0.12058996550000001	0.148162964	-0.17905737475	-0.20995178550000002	-0.24084619625000003	0.271740607	-0.31457254850000005	-0.35740449	-0.4002364315	0.443068373	-0.4710186985	-0.498969024	-0.5269193495	0.554869675	-0.62819959875	-0.7015295225	-0.77485944625	0.84818937	-0.967973822	-1.087758274	-1.207542726	1.327327178	-1.4954953835	-1.663663589	-1.8318317945	2.0	-2.05	-2.1	-2.1500000000000004	2.2	-2.2750000000000004	-2.35	-2.425	2.5	-2.625	-2.75	-2.875	3.0	-3.125	-3.25	-3.375	3.5	-3.9	-4.3	-4.699999999999999	5.1	-5.199999999999999	-5.3	-5.4	5.5	-5.618824077	-5.737648154	-5.856472231	5.975296308	
